calle_lev,edad,origen,destino,motivo_viaje,motivo_dejar_bici,robado_bici,robo_forma,sexo,educacion,ingreso_mensual
AV DR JESÚS MARÍA VERTIZ,26,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
INDEPENDENCIA,42,Hogar,Trabajo,Ir al trabajo,Recorrido muy largo,Sí,Estacionada,Hombre,Licenciatura,"10,001-15000"
AV DR JESÚS MARÍA VERTIZ,43,Hogar,Otra vivienda,Ir de visita,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
AV DR JESÚS MARÍA VERTIZ,52,Trabajo,"Restaurante, bar, cafetería",Ir a comer,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV DR JESÚS MARÍA VERTIZ,37,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
AV DR JESÚS MARÍA VERTIZ,57,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
EXTREMADURA,18,Escuela,Hogar,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
ANAXAGORAS,23,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,No,,Hombre,Licenciatura,"6,001-10,000"
ANEXAGORAS,36,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Licenciatura,"6,001-10,000"
EXTREMADURA,18,Escuela,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Licenciatura,"3,001-6,000"
EXTREMADURA,43,Hogar,"Centro comercial, tienda, mercado",Trámite,Clima,Sí,Estacionada,Hombre,Licenciatura,"<15,001"
EXTREMADURA,31,"Restaurante, bar, cafetería",Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Mujer,Licenciatura,"3,001-6,000"
EXTREMADURA,26,"Restaurante, bar, cafetería",Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Licenciatura,"<15,001"
AV. CERRO DE LAS TORRES,31,Trabajo,Hogar,Regreso a casa,Inseguridad,No,,Hombre,Licenciatura,"6,001-10,000"
ANTONIO DELFIN MADRIGAL,44,Hogar,Escuela,Llevar o recoger a alguien,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
ANTONIO DELFIN MADRIGAL,33,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
AV. DEL IMAN,35,Trabajo,Hogar,Regreso a casa,Clima,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
JACARANDAS,40,Hogar,Trabajo,Hacer compras,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
AV LOMA DE LA PALMA,43,Hogar,Trabajo,Ir al trabajo,Clima,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV LOMA DE LA PALMA,68,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Primaria,"3,001-6,000"
AV. INSURGENTES SUR,45,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,No contestó
SAN GUILLERMO,16,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,No,,Hombre,Secundaria,"1,001-3,000"
AV RICARDO FLORES MAGON,55,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,No,,Hombre,Primaria,"6,001-10,000"
AV RICARDO FLORES MAGON,47,Hogar,Escuela,Ir a estudiar,Lesión o incapacidad,No,,Hombre,Carrera Técnica,"6,001-10,000"
AV RICARDO FLORES MAGON,23,Hogar,Otra vivienda,Ir al trabajo,Clima,No,,Hombre,Secundaria,"3,001-6,000"
AV RICARDO FLORES MAGON,40,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,En movimiento,Hombre,Licenciatura,"6,001-10,000"
AV RICARDO FLORES MAGON,99,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
RICARDO FLORES MAGON,20,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
JUVENTINO ROSAS,27,Hogar,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"10,001-15000"
LERDO,43,Hogar,Escuela,Ir a estudiar,Ningún motivo,Sí,Estacionada,Hombre,Licenciatura,"10,001-15000"
JUVENTINO ROSAS,49,Hogar,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
MANUEL MARIA CONTRERAS,34,Hogar,Escuela,Ir a estudiar,Lesión o incapacidad,No,,Mujer,Maestría,">1,000"
BUCARELI,31,Otra vivienda,Hogar,Ir al trabajo,Ningún motivo,Sí,Estacionada,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
MANUEL MARIA CONTRERAS,42,"Restaurante, bar, cafetería",Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Licenciatura,"6,001-10,000"
DIVISION DEL NORTE,26,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Licenciatura,"3,001-6,000"
DIVISION DEL NORTE,36,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,No sabe,Hombre,Licenciatura,"<15,001"
AV. CANAL DE MIRAMONTES,52,Trabajo,Hogar,Regreso a casa,Clima,No,,Hombre,Primaria,No contestó
SANTA ANA,18,Trabajo,Otra vivienda,Llevar o recoger a alguien,Lesión o incapacidad,No,,Hombre,Secundaria,">1,000"
SANTA ANA,25,Escuela,Hogar,Regreso a casa,Inseguridad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
AV. DEL IMAN,57,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
MANUEL SAENZ,38,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
MANUEL SAENZ,16,Otra vivienda,Hogar,Regreso a casa,Ningún motivo,No,,Mujer,Secundaria,No contestó
MANUEL SAENZ,53,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Mujer,Primaria,"6,001-10,000"
JOSE SOTERO CASTAÑEDA,26,Trabajo,Hogar,Regreso a casa,Recorrido muy largo,Sí,En movimiento,Hombre,Secundaria,"1,001-3,000"
LERDO,28,Hogar,Otro,Trámite,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
MOSQUETA,32,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
MOSQUETA,34,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
REFORMA,53,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
REFORMA,35,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Secundaria,"3,001-6,000"
FERNANDO AMILPA,35,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
ACUEDUCTO DE GUADALUPE,23,Trabajo,Otra vivienda,Ir de visita,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,">1,000"
SANTIAGO ATEPETLAC,33,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,No contestó
EMILIANO ZAPATA,18,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Recorrido muy largo,No,,Mujer,Secundaria,No contestó
SANTIAGO ATEPETLAC,58,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,No,,Hombre,Secundaria,No contestó
SANTIAGO ATEPETLAC,27,Otro,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Licenciatura,"6,001-10,000"
LAZARO CARDENAS,18,Hogar,Trabajo,Ir al trabajo,Llevar prisa,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
EDUARDO MOLINA,52,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
LEON DE LOS ALDAMA,22,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"6,001-10,000"
SAN MIGUEL,28,Hogar,Otra vivienda,Ir de visita,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,">1,000"
DARIO FERNANDEZ,19,Hogar,Otro,Recreación,Inseguridad,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
SAN MIGUEL,78,Hogar,Otra vivienda,Ir de visita,Fala mecánica de bici,No,,Hombre,Primaria,"1,001-3,000"
CALZADA SAN JUAN DE ARAGON,70,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,No,,Hombre,Primaria,No contestó
CALZADA SAN JUAN DE ARAGON,19,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
EDUARDO MOLINA,32,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
EDUARDO MOLINA,62,Hogar,Otro,Trámite,Lesión o incapacidad,Sí,Estacionada,Hombre,Doctorado,"10,001-15000"
BAJA CALIFORNIA,61,Trabajo,Hogar,Regreso a casa,Clima,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
BAJA CALIFORNIA,21,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Mujer,Licenciatura,"3,001-6,000"
REFORMA,22,Trabajo,Trabajo,Relacionado con el trabajo,Cambio de trabajo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
REFORMA,31,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Licenciatura,"<15,001"
LAZARO CARDENAS,79,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Primaria,">1,000"
LAZARO CARDENAS,41,Hogar,Otra vivienda,Ir de visita,Fala mecánica de bici,Sí,Estacionada,Hombre,Carrera Técnica,"3,001-6,000"
LAZARO CARDENAS,58,Trabajo,Hogar,Regreso a casa,Clima,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
RIO BAMBA,16,"Centro comercial, tienda, mercado",Hogar,Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,">1,000"
RIO BAMBA,19,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Inseguridad,Sí,Estacionada,Hombre,Licenciatura,"3,001-6,000"
RIO BAMBA,27,Trabajo,Hogar,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
DAMIANA,47,Hogar,Trabajo,Relacionado con el trabajo,Fala mecánica de bici,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
DAMIANA,58,Escuela,Hogar,Ir a estudiar,Fala mecánica de bici,No,,Mujer,Secundaria,No contestó
AV. FRANCISCO TLALTENCO,12,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,No contestó
AV. FRANCISCO TLALTENCO,49,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Secundaria,"1,001-3,000"
AV. FRANCISCO TLALTENCO,20,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
AV. FRANCISCO TLALTENCO,45,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Mujer,Primaria,"3,001-6,000"
AV DEL ARBOL,56,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Primaria,"3,001-6,000"
AV DEL ARBOL,27,Hogar,Otro,Recreación,Fala mecánica de bici,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
AV. VILLA FRANQUEZA,28,Trabajo,Otro,Relacionado con el trabajo,Ningún motivo,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
AV. VILLA FRANQUEZA,25,Hogar,Otra vivienda,Ir de visita,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. VILLA FRANQUEZA,59,Escuela,Hogar,Llevar o recoger a alguien,Lesión o incapacidad,Sí,Estacionada,Mujer,Primaria,No contestó
AV LUIS CABRERA,18,Hogar,Otro,Trámite,Fala mecánica de bici,No,,Hombre,Preparatoria o Bachillerato,No contestó
AV LUIS CABRERA,25,Trabajo,Hogar,Regreso a casa,Cambio de trabajo,No,,Hombre,Primaria,"3,001-6,000"
CALZADA LEGARIA,70,Hogar,Otro,Hacer compras,Lesión o incapacidad,Sí,Estacionada,Hombre,Licenciatura,No contestó
CALZADA LEGARIA,56,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
MARINA NACIONAL,71,Trabajo,"Centro comercial, tienda, mercado",No contestó,Fala mecánica de bici,Sí,En movimiento,Hombre,Primaria,"1,001-3,000"
AVENIDA OBSERVATORIO,32,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Mujer,Primaria,"1,001-3,000"
AVENIDA OBSERVATORIO,60,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
REFORMA,33,Trabajo,Otra vivienda,Relacionado con el trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
REFORMA,33,Trabajo,Otro,Recreación,Inseguridad,No,,Hombre,Licenciatura,">1,000"
ANDRES BELLO,55,Trabajo,Trabajo,Relacionado con el trabajo,Clima,No,,Hombre,Licenciatura,"3,001-6,000"
FRAY SERVANDO TERESA DE MIER,14,Hogar,Otra vivienda,Llevar o recoger a alguien,Lesión o incapacidad,No,,Hombre,Secundaria,No contestó
FRAY SERVANDO TERESA DE MIER,28,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,Sí,En movimiento,Hombre,Secundaria,"1,001-3,000"
AV. MORELOS,24,Hogar,Otra vivienda,Ir de visita,Lesión o incapacidad,No,,Hombre,Licenciatura,"6,001-10,000"
FABIAN FLORES,23,Hogar,Trabajo,Ir al trabajo,Recorrido muy largo,No,,Hombre,Secundaria,"3,001-6,000"
FABIAN FLORES,26,Escuela,Hogar,Regreso a casa,Cambio de trabajo,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
AV ESPA?A,44,Trabajo,Hogar,Ir al trabajo,Recorrido muy largo,Sí,Estacionada,Hombre,Secundaria,">1,000"
SAN RAFAEL ATIXCO,29,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Carrera Técnica,">1,000"
MAR DE LLUVIAS,40,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Secundaria,"6,001-10,000"
AGRICULTURA,17,Escuela,Hogar,Regreso a casa,Clima,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
LA MORENA ACUEDUCTO,30,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Llevar prisa,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
MORENA ACUEDUCTO,20,Hogar,"Centro comercial, tienda, mercado",Hacer compras,No haya bici disponible,No,,Mujer,Preparatoria o Bachillerato,"1,001-3,000"
CAMINO REAL,23,Trabajo,Hogar,Regreso a casa,Clima,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
POLPOLNA,18,Hogar,Otra vivienda,Ir de visita,Llevar prisa,Sí,Estacionada,Mujer,Licenciatura,No contestó
POPOLNAH,28,Hogar,Escuela,Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Primaria,"1,001-3,000"
DZITAS,18,Trabajo,Hogar,Ir al trabajo,Cambio de trabajo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. FUENTES BROTANTES,36,Trabajo,Hogar,Regreso a casa,Cambio de trabajo,Sí,Estacionada,Mujer,Carrera Técnica,No contestó
TENORIOS,23,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Licenciatura,"3,001-6,000"
ARENAL,43,Trabajo,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Primaria,"3,001-6,000"
ARENAL,42,Trabajo,Hogar,Regreso a casa,Recorrido muy largo,No,,Hombre,Licenciatura,"<15,001"
AV. DE LAS TORRES,25,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,No contestó
AV. DE LAS TORRES,27,Trabajo,"Centro comercial, tienda, mercado",Relacionado con el trabajo,Fala mecánica de bici,No,,Hombre,Licenciatura,"1,001-3,000"
AV. DE LAS TORRES,21,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Secundaria,"1,001-3,000"
ERNESTO P URUCHURTU,65,Escuela,Hogar,Regreso a casa,Falta de infraestructura,Sí,Estacionada,Hombre,Primaria,"1,001-3,000"
IZTACCIHUATL,72,Hogar,Escuela,Llevar o recoger a alguien,Lesión o incapacidad,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
ORIENTE 172,59,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,Sí,Estacionada,Hombre,Licenciatura,"<15,001"
ORIENTE 172,45,Trabajo,Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV. INGENIERO EDUARDO MOLINA,21,Hogar,Trabajo,Ir al trabajo,Inseguridad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. PE?ON,50,"Centro comercial, tienda, mercado",Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Primaria,"1,001-3,000"
CONGRESO DE LA UNION,28,Otro,Hogar,Regreso a casa,Clima,No,,Mujer,Preparatoria o Bachillerato,"6,001-10,000"
PLUTARCO ELIAS CALLES,21,Hogar,Otra vivienda,Llevar o recoger a alguien,Ningún motivo,No,,Mujer,Preparatoria o Bachillerato,No contestó
VIADUCTO RIO DE LA PIEDAD,22,"Centro comercial, tienda, mercado","Restaurante, bar, cafetería",Ir a comer,Lesión o incapacidad,No,,Hombre,Doctorado,No contestó
SUR 16,50,Hogar,Escuela,Llevar o recoger a alguien,Fala mecánica de bici,Sí,En movimiento,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
PLUTARCO ELIAS CALLES,40,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Mujer,Licenciatura,"1,001-3,000"
PLAYA VILLA DEL MAR,60,Hogar,Trabajo,Ir al trabajo,Llevar prisa,Sí,En movimiento,Hombre,Primaria,"3,001-6,000"
PLAYA VILLA DEL MAR,33,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Inseguridad,Sí,Estacionada,Hombre,Licenciatura,"6,001-10,000"
BATALLA DE CALPULALPA,60,Hogar,Trabajo,Ir al trabajo,Inseguridad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV JUAN ALVAREZ,18,Hogar,Trabajo,Ir al trabajo,Llevar prisa,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
ARNESES,38,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Primaria,">1,000"
ERMITA IZTAPALAPA,65,Hogar,Trabajo,Relacionado con el trabajo,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,No contestó
ARNESES,31,Hogar,Trabajo,Ir al trabajo,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
NAUTLA,35,Trabajo,Otra vivienda,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
AV. MICHOACAN,50,Hogar,Trabajo,Ir al trabajo,Cambio de trabajo,No,,Hombre,Primaria,"1,001-3,000"
ANILLO PERIFERICO,30,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
EL VERGEL,59,"Restaurante, bar, cafetería",Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
AV BENITO JUAREZ,33,Trabajo,Hogar,Regreso a casa,Clima,No,,Mujer,Secundaria,"3,001-6,000"
AV BENITO JUAREZ,26,Trabajo,Escuela,Ir a estudiar,Lesión o incapacidad,No,,Hombre,Licenciatura,No contestó
AV BENITO JUAREZ,37,Hogar,Otro,Ir de visita,Fala mecánica de bici,No,,Hombre,Carrera Técnica,"3,001-6,000"
EL VERGEL,43,Hogar,Otro,Llevar o recoger a alguien,Llevar prisa,No,,Mujer,Secundaria,"6,001-10,000"
EL VERGEL,33,Hogar,Otro,Relacionado con el trabajo,Recorrido muy largo,Sí,Estacionada,Hombre,Maestría,"6,001-10,000"
AV. JALISCO,34,Hogar,Otra vivienda,Ir de visita,Clima,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
SANTA CRUZ MEYEHUALCO,19,Hogar,Otro,Hacer compras,Clima,No,,Hombre,Secundaria,"1,001-3,000"
EL VERGEL,36,Hogar,Escuela,Llevar o recoger a alguien,Recorrido muy largo,No,,Mujer,Secundaria,"3,001-6,000"
EL VERGEL,25,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,No,,Mujer,Preparatoria o Bachillerato,No contestó
FRANCISCO MORAZAN,49,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
FRANCISCO MORAZAN,30,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,No,,Mujer,Secundaria,"1,001-3,000"
AV 606,41,Trabajo,Trabajo,Relacionado con el trabajo,Cambio de trabajo,No,,Hombre,Secundaria,"3,001-6,000"
AV 606,18,Hogar,"Centro comercial, tienda, mercado",Hacer compras,No haya bici disponible,No,,Mujer,Preparatoria o Bachillerato,No contestó
AV. CENTRAL,20,Escuela,Hogar,Regreso a casa,Ningún motivo,No,,Hombre,Preparatoria o Bachillerato,No contestó
AV SUR 12,50,Trabajo,Trabajo,Relacionado con el trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,No contestó
SUR 16,28,Trabajo,Hogar,Regreso a casa,Inseguridad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
NI?OS HEROES,47,Trabajo,Hogar,Regreso a casa,Clima,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
NI?OS HEROES,53,Hogar,Trabajo,Ir al trabajo,Inseguridad,No,,Hombre,Primaria,No contestó
AV. JALISCO,20,Hogar,Trabajo,Ir al trabajo,Clima,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV. JALISCO,14,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Fala mecánica de bici,No,,Mujer,Secundaria,No contestó
ANILLO PERIFERICO,47,"Centro comercial, tienda, mercado",Otro,Relacionado con el trabajo,Clima,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"1,001-3,000"
CANAL DEL RECODO,58,Hogar,Trabajo,Ir al trabajo,Ningún motivo,Sí,Estacionada,Hombre,Secundaria,No contestó
CANAL DEL RECODO,38,Otro,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
CANAL DE RECODO,18,Hogar,Otro,Trámite,Clima,No,,Mujer,Preparatoria o Bachillerato,No contestó
CANAL DE RECODO,44,Hogar,Otro,Recreación,Fala mecánica de bici,Sí,En movimiento,Mujer,Preparatoria o Bachillerato,No contestó
JOSEFA ORTIZ DE DOMINGUEZ,47,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Primaria,No contestó
AV. NUEVO LEON,24,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Normal,"<15,001"
SAN PEDRO ACTOPAN,23,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,Sí,Estacionada,Hombre,Primaria,"3,001-6,000"
MELCHOR OCAMPO,19,Trabajo,Hogar,Regreso a casa,Cambio de trabajo,No,,Hombre,Secundaria,"1,001-3,000"
SAN PABLO,21,Hogar,Otra vivienda,Ir de visita,Clima,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
SAN PABLO,27,Escuela,Hogar,Ir a comer,Clima,No,,Hombre,Licenciatura,"6,001-10,000"
SAN PABLO,45,Trabajo,"Centro comercial, tienda, mercado",Hacer compras,Cambio de trabajo,Sí,Estacionada,Hombre,Secundaria,"3,001-6,000"
AV CAMINO NATIVITAS,20,Hogar,Trabajo,Ir al trabajo,Clima,No,,Mujer,Preparatoria o Bachillerato,"3,001-6,000"
AV 16 DE SEPTIEMBRE,18,Trabajo,Hogar,Regreso a casa,Fala mecánica de bici,Sí,Estacionada,Hombre,Secundaria,"1,001-3,000"
CARRETERA A SAN PABLO,60,Otro,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
CARRETERA A TOPILEJO,52,Trabajo,Hogar,Ir al trabajo,Cambio de trabajo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,No contestó
AV. ISIDRO ALTO LERMA,19,Hogar,Trabajo,Ir al trabajo,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
VASCO DE QUIROGA,16,Trabajo,Trabajo,Relacionado con el trabajo,Cambio de trabajo,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. ISIDRO ALTO LERMA,18,Hogar,Trabajo,Ir al trabajo,Llevar prisa,No sabe,,Hombre,Primaria,"3,001-6,000"
AV TOLUCA,50,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Mujer,Secundaria,"1,001-3,000"
CAMINO VIEJO  A MIXCOAC,31,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,No,,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
AV. DE LAS CULTURAS,26,Escuela,Hogar,Regreso a casa,Ningún motivo,Sí,Estacionada,Hombre,Licenciatura,"3,001-6,000"
AV. DE LAS CULTURAS,35,Hogar,Trabajo,Ir al trabajo,Fala mecánica de bici,No,,Hombre,Carrera Técnica,"6,001-10,000"
AV. DE LAS CULTURAS,35,Hogar,Trabajo,Regreso a casa,Cambio de trabajo,No,,Hombre,Licenciatura,"6,001-10,000"
FAJA DE ORO,40,Hogar,Trabajo,Ir al trabajo,No haya bici disponible,No,,Hombre,Secundaria,"3,001-6,000"
EL ROSARIO,42,Trabajo,Hogar,Regreso a casa,No sé,No,,Hombre,Licenciatura,"6,001-10,000"
FAJA DE ORO,44,Trabajo,Hogar,Regreso a casa,Lesión o incapacidad,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"3,001-6,000"
EL ROSARIO,22,Hogar,"Centro comercial, tienda, mercado",Hacer compras,Ningún motivo,Sí,Estacionada,Hombre,Preparatoria o Bachillerato,"6,001-10,000"
