folio,fecha_creacion,hora_creacion,dia_semana,codigo_cierre,fecha_cierre,año_cierre,mes_cierre,hora_cierre,delegacion_inicio,incidente_c4,latitud,longitud,clas_con_f_alarma,tipo_entrada,delegacion_cierre,geopoint,mes
C5/200804/03942,04/08/2020,15:25:16,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/08/2020,2020,Agosto,18:53:44,ALVARO OBREGON,accidente-ciclista,19.33973001,-99.19032012,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.33973001,-99.19032012",8
C5/200805/04446,05/08/2020,16:27:03,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",05/08/2020,2020,Agosto,17:20:45,MIGUEL HIDALGO,accidente-ciclista,19.421457,-99.179207,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.421457,-99.179207",8
C5/200806/04096,06/08/2020,15:09:24,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/08/2020,2020,Agosto,15:16:27,BENITO JUAREZ,accidente-ciclista,19.36728999,-99.13784004,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36728999,-99.13784004",8
C5/200807/01890,07/08/2020,09:30:25,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",07/08/2020,2020,Agosto,11:50:46,COYOACAN,accidente-ciclista,19.30282002,-99.19825992,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.30282002,-99.19825992",8
C5/200807/07390,07/08/2020,21:25:17,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",07/08/2020,2020,Agosto,21:29:07,BENITO JUAREZ,accidente-ciclista,19.36465002,-99.16278012,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36465002,-99.16278012",8
C5/200807/03521,07/08/2020,13:35:33,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",07/08/2020,2020,Agosto,15:05:01,CUAUHTEMOC,accidente-ciclista,19.42883001,-99.13051008,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.42883001,-99.13051008",8
C5/200808/06615,08/08/2020,17:43:55,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",08/08/2020,2020,Agosto,18:34:44,MIGUEL HIDALGO,accidente-ciclista,19.411184,-99.214036,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.411184,-99.214036",8
C5/200808/06623,08/08/2020,17:43:22,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",08/08/2020,2020,Agosto,17:52:53,MIGUEL HIDALGO,accidente-ciclista,19.405039,-99.216644,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.405039,-99.216644",8
C5/200808/05937,08/08/2020,16:16:10,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",08/08/2020,2020,Agosto,16:33:23,MAGDALENA CONTRERAS,accidente-ciclista,19.31949,-99.22872996,URGENCIAS MEDICAS,LLAMADA DEL 911,MAGDALENA CONTRERAS,"19.31949,-99.22872996",8
C5/200808/05985,08/08/2020,16:20:15,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",08/08/2020,2020,Agosto,16:33:51,MAGDALENA CONTRERAS,accidente-ciclista,19.31751999,-99.23684004,URGENCIAS MEDICAS,LLAMADA DEL 911,MAGDALENA CONTRERAS,"19.31751999,-99.23684004",8
C5/200808/06054,08/08/2020,16:29:58,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",08/08/2020,2020,Agosto,16:43:33,MAGDALENA CONTRERAS,accidente-ciclista,19.31949,-99.22872996,URGENCIAS MEDICAS,LLAMADA DEL 911,MAGDALENA CONTRERAS,"19.31949,-99.22872996",8
C5/200808/04630,08/08/2020,13:19:10,Sábado,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",08/08/2020,2020,Agosto,14:59:11,COYOACAN,accidente-ciclista,19.336481,-99.189646,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.336481,-99.189646",8
BJ/200809/05894,09/08/2020,16:53:39,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",09/08/2020,2020,Agosto,17:24:52,BENITO JUAREZ,accidente-ciclista,19.397829,-99.142661,URGENCIAS MEDICAS,BOTÓN DE AUXILIO,BENITO JUAREZ,"19.397829,-99.142661",8
C5/200809/03223,09/08/2020,09:40:31,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",09/08/2020,2020,Agosto,09:44:26,COYOACAN,accidente-ciclista,19.326521,-99.187674,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.326521,-99.187674",8
C5/200810/06126,10/08/2020,19:51:16,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",10/08/2020,2020,Agosto,20:28:22,VENUSTIANO CARRANZA,accidente-ciclista,19.43208,-99.10266012,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.43208,-99.10266012",8
C5/200810/01917,10/08/2020,09:43:06,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",10/08/2020,2020,Agosto,10:48:36,ALVARO OBREGON,accidente-ciclista,19.34242002,-99.18933984,URGENCIAS MEDICAS,RADIO,ALVARO OBREGON,"19.34242002,-99.18933984",8
C5/200813/03806,13/08/2020,14:47:23,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",13/08/2020,2020,Agosto,15:48:10,CUAUHTEMOC,accidente-ciclista,19.40772996,-99.14635008,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.40772996,-99.14635008",8
C5/200802/05219,02/08/2020,12:51:47,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",02/08/2020,2020,Agosto,12:53:26,COYOACAN,accidente-ciclista,19.31136,-99.18057,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.31136,-99.18057",8
C5/200802/05150,02/08/2020,12:41:49,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",02/08/2020,2020,Agosto,15:17:36,COYOACAN,accidente-ciclista,19.311354,-99.180984,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.311354,-99.180984",8
C5/200813/03613,13/08/2020,14:17:45,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",13/08/2020,2020,Agosto,14:22:33,AZCAPOTZALCO,accidente-ciclista,19.48941999,-99.18135,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.48941999,-99.18135",8
C5/200802/05224,02/08/2020,12:52:56,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",02/08/2020,2020,Agosto,12:55:48,COYOACAN,accidente-ciclista,19.31511,-99.186034,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.31511,-99.186034",8
C5/200803/03642,03/08/2020,14:01:59,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/08/2020,2020,Agosto,16:04:30,AZCAPOTZALCO,accidente-ciclista,19.46064996,-99.17793,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.46064996,-99.17793",8
AO/200803/02672,03/08/2020,11:41:20,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/08/2020,2020,Agosto,12:16:44,ALVARO OBREGON,accidente-ciclista,19.35879,-99.221649,URGENCIAS MEDICAS,CÁMARA,ALVARO OBREGON,"19.35879,-99.221649",8
C5/200803/04552,03/08/2020,16:01:14,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/08/2020,2020,Agosto,16:28:35,GUSTAVO A. MADERO,accidente-ciclista,19.47114,-99.13600008,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.47114,-99.13600008",8
C5/200814/06846,14/08/2020,19:54:38,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",14/08/2020,2020,Agosto,20:13:56,COYOACAN,accidente-ciclista,19.33362,-99.19992996,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.33362,-99.19992996",8
C5/200814/02417,14/08/2020,10:59:34,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",14/08/2020,2020,Agosto,12:55:45,GUSTAVO A. MADERO,accidente-ciclista,19.48404996,-99.11304,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.48404996,-99.11304",8
C5/200803/01182,03/08/2020,06:52:02,Lunes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",03/08/2020,2020,Agosto,07:20:16,TLAHUAC,accidente-ciclista,19.30246002,-99.05406984,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,"19.30246002,-99.05406984",8
C5/200804/03766,04/08/2020,15:00:50,Martes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",04/08/2020,2020,Agosto,15:33:38,ALVARO OBREGON,accidente-ciclista,19.34379,-99.18894996,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.34379,-99.18894996",8
C5/200804/03845,04/08/2020,15:12:09,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",04/08/2020,2020,Agosto,15:17:49,ALVARO OBREGON,accidente-ciclista,19.34379,-99.18894996,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.34379,-99.18894996",8
C5/200804/01538,04/08/2020,09:30:52,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/08/2020,2020,Agosto,11:33:24,COYOACAN,accidente-ciclista,19.35183996,-99.16369992,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.35183996,-99.16369992",8
C5/200804/04162,04/08/2020,15:54:52,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",04/08/2020,2020,Agosto,18:53:08,ALVARO OBREGON,accidente-ciclista,19.33973001,-99.19046988,URGENCIAS MEDICAS,RADIO,ALVARO OBREGON,"19.33973001,-99.19046988",8
C5/200804/04912,04/08/2020,17:28:14,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/08/2020,2020,Agosto,18:33:06,MIGUEL HIDALGO,accidente-ciclista,19.43434998,-99.17115984,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.43434998,-99.17115984",8
C5/200815/05814,15/08/2020,15:54:31,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",15/08/2020,2020,Agosto,18:31:16,ALVARO OBREGON,accidente-ciclista,19.38052998,-99.22597992,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38052998,-99.22597992",8
C5/200815/05952,15/08/2020,16:11:52,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/08/2020,2020,Agosto,16:13:19,ALVARO OBREGON,accidente-ciclista,19.38052998,-99.22597992,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38052998,-99.22597992",8
C5/200815/06052,15/08/2020,16:25:56,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",15/08/2020,2020,Agosto,16:53:27,COYOACAN,accidente-ciclista,19.34258004,-99.14888988,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.34258004,-99.14888988",8
C5/200815/05872,15/08/2020,16:00:12,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/08/2020,2020,Agosto,16:04:19,ALVARO OBREGON,accidente-ciclista,19.38052998,-99.22597992,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38052998,-99.22597992",8
C5/200815/06172,15/08/2020,16:38:45,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/08/2020,2020,Agosto,16:43:01,ALVARO OBREGON,accidente-ciclista,19.38052998,-99.22597992,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38052998,-99.22597992",8
C5/200815/06192,15/08/2020,16:41:09,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/08/2020,2020,Agosto,16:44:33,ALVARO OBREGON,accidente-ciclista,19.38052998,-99.22597992,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38052998,-99.22597992",8
C5/200815/07979,15/08/2020,20:14:50,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/08/2020,2020,Agosto,20:44:35,IZTACALCO,accidente-ciclista,19.39391001,-99.07912008,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.39391001,-99.07912008",8
C5/200815/03702,15/08/2020,11:13:42,Sábado,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",15/08/2020,2020,Agosto,11:46:56,COYOACAN,accidente-ciclista,19.329104,-99.191809,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.329104,-99.191809",8
C5/200806/03517,06/08/2020,13:51:50,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/08/2020,2020,Agosto,16:58:02,BENITO JUAREZ,accidente-ciclista,19.37918,-99.17709,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.37918,-99.17709",8
C5/200806/05516,06/08/2020,18:18:46,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/08/2020,2020,Agosto,19:24:52,ALVARO OBREGON,accidente-ciclista,19.35666665,-99.23644602,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35666665,-99.23644602",8
C5/200806/01762,06/08/2020,09:34:17,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/08/2020,2020,Agosto,10:39:51,GUSTAVO A. MADERO,accidente-ciclista,19.506685,-99.145439,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.506685,-99.145439",8
C5/200815/09460,15/08/2020,22:50:26,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",16/08/2020,2020,Agosto,00:06:06,IZTAPALAPA,accidente-ciclista,19.30543002,-99.08507016,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.30543002,-99.08507016",8
C5/200816/03496,16/08/2020,09:15:18,Domingo,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",16/08/2020,2020,Agosto,09:48:13,CUAJIMALPA,accidente-ciclista,19.31361,-99.309998,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAJIMALPA,"19.31361,-99.309998",8
C5/200816/07565,16/08/2020,19:06:23,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",16/08/2020,2020,Agosto,19:08:42,COYOACAN,accidente-ciclista,19.32589998,-99.16803,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.32589998,-99.16803",8
C5/200816/08979,16/08/2020,22:26:20,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",16/08/2020,2020,Agosto,22:53:09,VENUSTIANO CARRANZA,accidente-ciclista,19.44736002,-99.09384984,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.44736002,-99.09384984",8
C5/200817/03304,17/08/2020,13:04:26,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",17/08/2020,2020,Agosto,14:44:37,COYOACAN,accidente-ciclista,19.322001,-99.175697,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.322001,-99.175697",8
C5/200817/05012,17/08/2020,17:07:04,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",17/08/2020,2020,Agosto,17:14:20,TLAHUAC,accidente-ciclista,19.27085004,-99.00516996,URGENCIAS MEDICAS,LLAMADA DEL 911,TLAHUAC,"19.27085004,-99.00516996",8
C5/200807/03667,07/08/2020,13:55:03,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",07/08/2020,2020,Agosto,14:26:36,COYOACAN,accidente-ciclista,19.34440002,-99.12801996,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.34440002,-99.12801996",8
C5/200808/07495,08/08/2020,19:42:58,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",08/08/2020,2020,Agosto,22:34:50,MIGUEL HIDALGO,accidente-ciclista,19.40704002,-99.18887004,URGENCIAS MEDICAS,RADIO,MIGUEL HIDALGO,"19.40704002,-99.18887004",8
C5/200808/06149,08/08/2020,16:40:55,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",08/08/2020,2020,Agosto,17:10:10,MAGDALENA CONTRERAS,accidente-ciclista,19.31949,-99.22872996,URGENCIAS MEDICAS,LLAMADA DEL 911,MAGDALENA CONTRERAS,"19.31949,-99.22872996",8
