calle_lev,edad,origen,destino,motivo_viaje,motivo_dejar_bici,robado_bici,robo_forma,sexo,educacion,ingreso_mensual
ACUEDUCTO DE GUADALUPE,55,1,2,1,Lesión o incapacidad,Sí,En movimiento,Hombre,3,2
JOSE LORETO FABELA,30,2,5,8,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
FERROCARRIL HIDALGO HIDALGO,52,2,1,2,Cambio de trabajo,Sí,Estacionada,Hombre,4,2
PASEO DEL PEDREGAL,36,1,7,6,Inseguridad,No,,Mujer,8,9
CAMINO REAL A TOLUCA,43,1,7,5,Lesión o incapacidad,No,,Hombre,3,9
JUSTINO ROSAS,17,2,2,8,Ningún motivo,Sí,Estacionada,Hombre,4,3
CAMINO REAL A TOLUCA,46,1,2,1,Falta de infraestructura,No,,Hombre,8,9
CALZADA CAMARONES,61,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
CAMARONES,25,5,7,4,Recorrido muy largo,Sí,Estacionada,Hombre,5,4
CAMARONES,55,1,2,8,Lesión o incapacidad,Sí,Estacionada,Hombre,4,3
AV. CUITLAHUAC,22,1,4,9,Recorrido muy largo,No,,Hombre,5,1
AV. CUITLAHUAC,31,7,6,7,Fala mecánica de bici,No,,Hombre,3,3
AV. JARDIN,36,2,1,2,Falta de infraestructura,No,,Hombre,4,3
ISABEL LA CATOLICA,46,2,1,2,Ningún motivo,No,,Hombre,5,4
ERMITA,42,2,1,2,Cambio de trabajo,Sí,Estacionada,Hombre,4,3
RIO DE GUADALUPE,18,1,3,3,Ningún motivo,No,,Hombre,5,4
SAN PABLO,23,4,1,4,Clima,No,,Mujer,5,3
CALZADA DESIERTO DE LOS LEONES,23,3,1,2,Clima,No,,Hombre,5,2
AV. JARDIN,35,7,1,6,Falta de infraestructura,No,,Mujer,5,4
CALZADA CAMARONES,58,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,3,9
AV. JARDIN,19,1,2,1,Ningún motivo,No,,Hombre,5,3
CALZADA CAMARONES,35,5,1,2,Ningún motivo,Sí,Estacionada,Hombre,8,5
CALZADA CAMARONES,37,1,2,8,Lesión o incapacidad,Sí,Estacionada,Hombre,8,6
CALZADA CAMARONES,36,1,2,1,Lesión o incapacidad,No,,Hombre,5,3
SAN FRANCISCO,45,2,1,2,Llevar prisa,Sí,Estacionada,Hombre,4,3
AV UNIVERSIDAD,31,1,5,10,Clima,No,,Mujer,99,9
AV. DE LAS GRANJAS,59,2,2,4,Ningún motivo,Sí,Estacionada,Hombre,4,3
REAL DE SAN MARTIN,35,1,4,4,Falta de infraestructura,Sí,Estacionada,Mujer,5,9
REAL DE SAN MARTIN,60,1,4,4,Fala mecánica de bici,No,,Hombre,3,3
CAMINO A NEXTENGO,43,2,1,2,Lesión o incapacidad,No,,Mujer,4,2
FAJA DE ORO,54,2,4,4,Lesión o incapacidad,No,,Hombre,8,9
CAMINO A NEXTENGO,70,1,5,10,Lesión o incapacidad,Sí,Estacionada,Hombre,4,2
CAMINO A NEXTENGO,41,2,1,2,Inseguridad,No,,Hombre,4,2
CAMINO A NEXTENGO,40,1,2,1,Fala mecánica de bici,No,,Hombre,3,2
FAJA DE ORO,20,3,1,2,Lesión o incapacidad,No,,Hombre,5,9
EL ROSARIO,61,1,2,1,Lesión o incapacidad,No,,Hombre,4,2
EL ROSARIO,63,1,2,1,Lesión o incapacidad,No,,Hombre,5,9
PASEO DEL PEDREGAL,20,2,2,8,Fala mecánica de bici,No,,Hombre,3,9
POSTA,43,1,7,9,No haya bici disponible,No,,Hombre,4,9
VASCO DE QUIROGA,20,4,1,6,Ningún motivo,No,,Hombre,5,2
AV DR JESÚS MARÍA VERTIZ,26,2,1,2,Fala mecánica de bici,No,,Hombre,5,4
INDEPENDENCIA,42,1,2,1,Recorrido muy largo,Sí,Estacionada,Hombre,8,5
AV DR JESÚS MARÍA VERTIZ,43,1,5,10,Fala mecánica de bici,Sí,Estacionada,Hombre,4,4
AV DR JESÚS MARÍA VERTIZ,52,2,6,7,Ningún motivo,Sí,Estacionada,Hombre,5,4
AV DR JESÚS MARÍA VERTIZ,37,2,4,4,Fala mecánica de bici,Sí,Estacionada,Hombre,4,4
AV DR JESÚS MARÍA VERTIZ,57,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,4,3
EXTREMADURA,18,3,1,1,Lesión o incapacidad,No,,Hombre,5,4
ANAXAGORAS,23,1,4,4,Ningún motivo,No,,Hombre,8,4
ANEXAGORAS,36,1,2,1,Cambio de trabajo,No,,Hombre,8,4
EXTREMADURA,18,3,1,2,Lesión o incapacidad,No,,Hombre,8,3
EXTREMADURA,43,1,4,9,Clima,Sí,Estacionada,Hombre,8,6
EXTREMADURA,31,6,1,2,Ningún motivo,Sí,Estacionada,Mujer,8,3
EXTREMADURA,26,6,1,2,Ningún motivo,No,,Hombre,8,6
AV. CERRO DE LAS TORRES,31,2,1,2,Inseguridad,No,,Hombre,8,4
ANTONIO DELFIN MADRIGAL,44,1,3,5,Ningún motivo,Sí,Estacionada,Hombre,4,3
ANTONIO DELFIN MADRIGAL,33,2,1,2,Lesión o incapacidad,No,,Hombre,4,3
AV. DEL IMAN,35,2,1,2,Clima,Sí,En movimiento,Hombre,5,4
JACARANDAS,40,1,2,4,Ningún motivo,Sí,Estacionada,Hombre,4,2
AV LOMA DE LA PALMA,43,1,2,1,Clima,Sí,Estacionada,Hombre,5,3
AV LOMA DE LA PALMA,68,1,2,1,Fala mecánica de bici,No,,Hombre,3,3
AV. INSURGENTES SUR,45,1,2,1,Lesión o incapacidad,No,,Hombre,5,9
SAN GUILLERMO,16,2,1,2,Fala mecánica de bici,No,,Hombre,4,2
AV RICARDO FLORES MAGON,55,1,4,4,Fala mecánica de bici,No,,Hombre,3,4
AV RICARDO FLORES MAGON,47,1,3,3,Lesión o incapacidad,No,,Hombre,7,4
AV RICARDO FLORES MAGON,23,1,5,1,Clima,No,,Hombre,4,3
AV RICARDO FLORES MAGON,40,1,2,1,Ningún motivo,Sí,En movimiento,Hombre,8,4
AV RICARDO FLORES MAGON,99,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
RICARDO FLORES MAGON,20,1,2,1,Cambio de trabajo,No,,Hombre,5,3
JUVENTINO ROSAS,27,1,2,8,Lesión o incapacidad,Sí,Estacionada,Hombre,5,5
LERDO,43,1,3,3,Ningún motivo,Sí,Estacionada,Hombre,8,5
JUVENTINO ROSAS,49,1,2,8,Lesión o incapacidad,No,,Hombre,4,3
MANUEL MARIA CONTRERAS,34,1,3,3,Lesión o incapacidad,No,,Mujer,9,1
BUCARELI,31,5,1,1,Ningún motivo,Sí,Estacionada,Mujer,5,3
MANUEL MARIA CONTRERAS,42,6,2,1,Cambio de trabajo,No,,Hombre,8,4
DIVISION DEL NORTE,26,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,8,3
DIVISION DEL NORTE,36,1,2,1,Lesión o incapacidad,Sí,No sabe,Hombre,8,6
AV. CANAL DE MIRAMONTES,52,2,1,2,Clima,No,,Hombre,3,9
SANTA ANA,18,2,5,5,Lesión o incapacidad,No,,Hombre,4,1
SANTA ANA,25,3,1,2,Inseguridad,No,,Hombre,5,4
AV. DEL IMAN,57,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,4,3
MANUEL SAENZ,38,2,1,2,Lesión o incapacidad,No,,Hombre,5,3
MANUEL SAENZ,16,5,1,2,Ningún motivo,No,,Mujer,4,9
MANUEL SAENZ,53,1,2,1,Cambio de trabajo,No,,Mujer,3,4
JOSE SOTERO CASTAÑEDA,26,2,1,2,Recorrido muy largo,Sí,En movimiento,Hombre,4,2
LERDO,28,1,7,9,Fala mecánica de bici,No,,Hombre,5,3
MOSQUETA,32,1,4,4,Lesión o incapacidad,No,,Mujer,5,4
MOSQUETA,34,1,2,1,Cambio de trabajo,No,,Hombre,4,3
REFORMA,53,1,2,1,Ningún motivo,No,,Hombre,5,3
REFORMA,35,2,2,8,Lesión o incapacidad,No,,Hombre,4,3
FERNANDO AMILPA,35,2,4,4,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
ACUEDUCTO DE GUADALUPE,23,2,5,10,Lesión o incapacidad,No,,Hombre,5,1
SANTIAGO ATEPETLAC,33,2,1,2,Lesión o incapacidad,No,,Hombre,5,9
EMILIANO ZAPATA,18,1,4,4,Recorrido muy largo,No,,Mujer,4,9
SANTIAGO ATEPETLAC,58,1,4,4,Fala mecánica de bici,No,,Hombre,4,9
SANTIAGO ATEPETLAC,27,7,1,2,Lesión o incapacidad,No,,Hombre,8,4
LAZARO CARDENAS,18,1,2,1,Llevar prisa,Sí,Estacionada,Hombre,5,3
EDUARDO MOLINA,52,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
LEON DE LOS ALDAMA,22,2,1,2,Lesión o incapacidad,No,,Hombre,4,4
SAN MIGUEL,28,1,5,10,Lesión o incapacidad,No,,Hombre,5,1
DARIO FERNANDEZ,19,1,7,6,Inseguridad,No,,Mujer,5,2
SAN MIGUEL,78,1,5,10,Fala mecánica de bici,No,,Hombre,3,2
CALZADA SAN JUAN DE ARAGON,70,1,4,4,Ningún motivo,No,,Hombre,3,9
CALZADA SAN JUAN DE ARAGON,19,2,2,8,Lesión o incapacidad,No,,Hombre,5,3
EDUARDO MOLINA,32,2,1,2,Ningún motivo,No,,Hombre,5,3
EDUARDO MOLINA,62,1,7,9,Lesión o incapacidad,Sí,Estacionada,Hombre,10,5
BAJA CALIFORNIA,61,2,1,2,Clima,No,,Hombre,5,4
BAJA CALIFORNIA,21,1,2,1,Fala mecánica de bici,No,,Mujer,8,3
REFORMA,22,2,2,8,Cambio de trabajo,Sí,Estacionada,Hombre,4,3
REFORMA,31,2,1,2,Ningún motivo,No,,Hombre,8,6
LAZARO CARDENAS,79,4,1,2,Lesión o incapacidad,No,,Hombre,3,1
LAZARO CARDENAS,41,1,5,10,Fala mecánica de bici,Sí,Estacionada,Hombre,7,3
LAZARO CARDENAS,58,2,1,2,Clima,Sí,Estacionada,Hombre,4,2
RIO BAMBA,16,4,1,4,Lesión o incapacidad,Sí,Estacionada,Hombre,5,1
RIO BAMBA,19,4,1,2,Inseguridad,Sí,Estacionada,Hombre,8,3
RIO BAMBA,27,2,1,8,Lesión o incapacidad,No,,Hombre,5,4
DAMIANA,47,1,2,8,Fala mecánica de bici,No,,Mujer,5,3
DAMIANA,58,3,1,3,Fala mecánica de bici,No,,Mujer,4,9
AV. FRANCISCO TLALTENCO,12,1,4,4,Fala mecánica de bici,Sí,Estacionada,Hombre,4,9
AV. FRANCISCO TLALTENCO,49,2,1,2,Lesión o incapacidad,No,,Hombre,4,2
AV. FRANCISCO TLALTENCO,20,2,1,2,Lesión o incapacidad,No,,Mujer,5,2
AV. FRANCISCO TLALTENCO,45,4,1,2,Lesión o incapacidad,Sí,Estacionada,Mujer,3,3
AV DEL ARBOL,56,1,2,1,Fala mecánica de bici,No,,Hombre,3,3
AV DEL ARBOL,27,1,7,6,Fala mecánica de bici,No,,Mujer,5,4
AV. VILLA FRANQUEZA,28,2,7,8,Ningún motivo,No,,Mujer,5,3
AV. VILLA FRANQUEZA,25,1,5,10,Ningún motivo,Sí,Estacionada,Hombre,5,3
AV. VILLA FRANQUEZA,59,3,1,5,Lesión o incapacidad,Sí,Estacionada,Mujer,3,9
AV LUIS CABRERA,18,1,7,9,Fala mecánica de bici,No,,Hombre,5,9
AV LUIS CABRERA,25,2,1,2,Cambio de trabajo,No,,Hombre,3,3
CALZADA LEGARIA,70,1,7,4,Lesión o incapacidad,Sí,Estacionada,Hombre,8,9
CALZADA LEGARIA,56,1,4,4,Ningún motivo,Sí,Estacionada,Hombre,4,2
MARINA NACIONAL,71,2,4,99,Fala mecánica de bici,Sí,En movimiento,Hombre,3,2
AVENIDA OBSERVATORIO,32,1,2,1,Fala mecánica de bici,No,,Mujer,3,2
AVENIDA OBSERVATORIO,60,1,2,1,Lesión o incapacidad,No,,Hombre,5,4
REFORMA,33,2,5,8,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
REFORMA,33,2,7,6,Inseguridad,No,,Hombre,8,1
ANDRES BELLO,55,2,2,8,Clima,No,,Hombre,8,3
FRAY SERVANDO TERESA DE MIER,14,1,5,5,Lesión o incapacidad,No,,Hombre,4,9
FRAY SERVANDO TERESA DE MIER,28,1,2,1,Fala mecánica de bici,Sí,En movimiento,Hombre,4,2
AV. MORELOS,24,1,5,10,Lesión o incapacidad,No,,Hombre,8,4
FABIAN FLORES,23,1,2,1,Recorrido muy largo,No,,Hombre,4,3
FABIAN FLORES,26,3,1,2,Cambio de trabajo,No,,Mujer,5,3
AV ESPA?A,44,2,1,1,Recorrido muy largo,Sí,Estacionada,Hombre,4,1
SAN RAFAEL ATIXCO,29,1,2,1,Fala mecánica de bici,No,,Hombre,7,1
MAR DE LLUVIAS,40,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,4,4
AGRICULTURA,17,3,1,2,Clima,Sí,En movimiento,Hombre,5,2
LA MORENA ACUEDUCTO,30,2,4,4,Llevar prisa,Sí,Estacionada,Hombre,4,2
MORENA ACUEDUCTO,20,1,4,4,No haya bici disponible,No,,Mujer,5,2
CAMINO REAL,23,2,1,2,Clima,No,,Hombre,5,3
POLPOLNA,18,1,5,10,Llevar prisa,Sí,Estacionada,Mujer,8,9
POPOLNAH,28,1,3,8,Fala mecánica de bici,No,,Hombre,3,2
DZITAS,18,2,1,1,Cambio de trabajo,No,,Hombre,5,3
AV. FUENTES BROTANTES,36,2,1,2,Cambio de trabajo,Sí,Estacionada,Mujer,7,9
TENORIOS,23,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,8,3
ARENAL,43,2,1,2,Ningún motivo,No,,Hombre,3,3
ARENAL,42,2,1,2,Recorrido muy largo,No,,Hombre,8,6
AV. DE LAS TORRES,25,4,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,5,9
AV. DE LAS TORRES,27,2,4,8,Fala mecánica de bici,No,,Hombre,8,2
AV. DE LAS TORRES,21,2,2,8,Lesión o incapacidad,No,,Hombre,4,2
ERNESTO P URUCHURTU,65,3,1,2,Falta de infraestructura,Sí,Estacionada,Hombre,3,2
IZTACCIHUATL,72,1,3,5,Lesión o incapacidad,Sí,En movimiento,Hombre,5,4
ORIENTE 172,59,1,4,4,Ningún motivo,Sí,Estacionada,Hombre,8,6
ORIENTE 172,45,2,1,2,Ningún motivo,Sí,Estacionada,Hombre,4,3
AV. INGENIERO EDUARDO MOLINA,21,1,2,1,Inseguridad,No,,Hombre,5,3
AV. PE?ON,50,4,1,2,Ningún motivo,No,,Hombre,3,2
CONGRESO DE LA UNION,28,7,1,2,Clima,No,,Mujer,5,4
PLUTARCO ELIAS CALLES,21,1,5,5,Ningún motivo,No,,Mujer,5,9
VIADUCTO RIO DE LA PIEDAD,22,4,6,7,Lesión o incapacidad,No,,Hombre,10,9
SUR 16,50,1,3,5,Fala mecánica de bici,Sí,En movimiento,Hombre,5,3
PLUTARCO ELIAS CALLES,40,1,2,1,Lesión o incapacidad,Sí,Estacionada,Mujer,8,2
PLAYA VILLA DEL MAR,60,1,2,1,Llevar prisa,Sí,En movimiento,Hombre,3,3
PLAYA VILLA DEL MAR,33,1,4,4,Inseguridad,Sí,Estacionada,Hombre,8,4
BATALLA DE CALPULALPA,60,1,2,1,Inseguridad,No,,Hombre,5,3
AV JUAN ALVAREZ,18,1,2,1,Llevar prisa,Sí,Estacionada,Hombre,5,2
ARNESES,38,1,2,1,Fala mecánica de bici,No,,Hombre,3,1
ERMITA IZTAPALAPA,65,1,2,8,Ningún motivo,Sí,Estacionada,Hombre,4,9
ARNESES,31,1,2,1,Ningún motivo,No,,Hombre,5,3
NAUTLA,35,2,5,1,Lesión o incapacidad,Sí,Estacionada,Hombre,5,2
AV. MICHOACAN,50,1,2,1,Cambio de trabajo,No,,Hombre,3,2
ANILLO PERIFERICO,30,1,2,1,Lesión o incapacidad,No,,Hombre,5,4
EL VERGEL,59,6,1,2,Ningún motivo,Sí,Estacionada,Hombre,3,3
AV BENITO JUAREZ,33,2,1,2,Clima,No,,Mujer,4,3
AV BENITO JUAREZ,26,2,3,3,Lesión o incapacidad,No,,Hombre,8,9
AV BENITO JUAREZ,37,1,7,10,Fala mecánica de bici,No,,Hombre,7,3
EL VERGEL,43,1,7,5,Llevar prisa,No,,Mujer,4,4
EL VERGEL,33,1,7,8,Recorrido muy largo,Sí,Estacionada,Hombre,9,4
AV. JALISCO,34,1,5,10,Clima,No,,Hombre,5,3
SANTA CRUZ MEYEHUALCO,19,1,7,4,Clima,No,,Hombre,4,2
EL VERGEL,36,1,3,5,Recorrido muy largo,No,,Mujer,4,3
EL VERGEL,25,1,4,4,Fala mecánica de bici,No,,Mujer,5,9
FRANCISCO MORAZAN,49,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
FRANCISCO MORAZAN,30,1,4,4,Fala mecánica de bici,No,,Mujer,4,2
AV 606,41,2,2,8,Cambio de trabajo,No,,Hombre,4,3
AV 606,18,1,4,4,No haya bici disponible,No,,Mujer,5,9
AV. CENTRAL,20,3,1,2,Ningún motivo,No,,Hombre,5,9
AV SUR 12,50,2,2,8,Lesión o incapacidad,No,,Hombre,5,9
SUR 16,28,2,1,2,Inseguridad,No,,Hombre,5,4
NI?OS HEROES,47,2,1,2,Clima,Sí,Estacionada,Hombre,3,3
NI?OS HEROES,53,1,2,1,Inseguridad,No,,Hombre,3,9
AV. JALISCO,20,1,2,1,Clima,Sí,Estacionada,Hombre,4,3
AV. JALISCO,14,1,4,4,Fala mecánica de bici,No,,Mujer,4,9
ANILLO PERIFERICO,47,4,7,8,Clima,Sí,Estacionada,Hombre,5,2
CANAL DEL RECODO,58,1,2,1,Ningún motivo,Sí,Estacionada,Hombre,4,9
CANAL DEL RECODO,38,7,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,5,4
CANAL DE RECODO,18,1,7,9,Clima,No,,Mujer,5,9
CANAL DE RECODO,44,1,7,6,Fala mecánica de bici,Sí,En movimiento,Mujer,5,9
JOSEFA ORTIZ DE DOMINGUEZ,47,2,1,2,Lesión o incapacidad,No,,Hombre,3,9
AV. NUEVO LEON,24,1,2,1,Lesión o incapacidad,No,,Hombre,6,6
SAN PEDRO ACTOPAN,23,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
MELCHOR OCAMPO,19,2,1,2,Cambio de trabajo,No,,Hombre,4,2
SAN PABLO,21,1,5,10,Clima,No,,Mujer,5,3
SAN PABLO,27,3,1,7,Clima,No,,Hombre,8,4
SAN PABLO,45,2,4,4,Cambio de trabajo,Sí,Estacionada,Hombre,4,3
AV CAMINO NATIVITAS,20,1,2,1,Clima,No,,Mujer,5,3
AV 16 DE SEPTIEMBRE,18,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,4,2
CARRETERA A SAN PABLO,60,7,1,2,Lesión o incapacidad,No,,Hombre,5,4
CARRETERA A TOPILEJO,52,2,1,1,Cambio de trabajo,Sí,Estacionada,Hombre,5,9
AV. ISIDRO ALTO LERMA,19,1,2,1,Lesión o incapacidad,No,,Hombre,5,3
VASCO DE QUIROGA,16,2,2,8,Cambio de trabajo,No,,Hombre,5,3
AV. ISIDRO ALTO LERMA,18,1,2,1,Llevar prisa,No sabe,,Hombre,3,3
AV TOLUCA,50,1,2,1,Fala mecánica de bici,No,,Mujer,4,2
CAMINO VIEJO  A MIXCOAC,31,2,1,2,Lesión o incapacidad,No,,Hombre,5,3
AV. DE LAS CULTURAS,26,3,1,2,Ningún motivo,Sí,Estacionada,Hombre,8,3
AV. DE LAS CULTURAS,35,1,2,1,Fala mecánica de bici,No,,Hombre,7,4
AV. DE LAS CULTURAS,35,1,2,2,Cambio de trabajo,No,,Hombre,8,4
FAJA DE ORO,40,1,2,1,No haya bici disponible,No,,Hombre,4,3
EL ROSARIO,42,2,1,2,No sé,No,,Hombre,8,4
FAJA DE ORO,44,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,5,3
EL ROSARIO,22,1,4,4,Ningún motivo,Sí,Estacionada,Hombre,5,4
EL ROSARIO,24,1,2,1,Clima,No,,Hombre,8,4
CAMINO A NEXTENGO,58,1,3,3,Lesión o incapacidad,Sí,En movimiento,Mujer,3,1
CAMINO A NEXTENGO,65,1,6,6,Clima,Sí,Estacionada,Hombre,3,2
CAMINO A NEXTENGO,40,1,2,1,Cambio de trabajo,No,,Hombre,5,2
CALZADA CAMARONES,26,1,7,8,Recorrido muy largo,Sí,Estacionada,Hombre,4,4
CAMARONES,29,2,7,8,No sé,No,,Hombre,4,2
CALZADA ERMITA IZTAPALAPA,38,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,8,5
CALZADA ERMITA IZTAPALAPA,33,2,2,8,Clima,No,,Hombre,4,3
ISABEL LA CATOLICA,48,1,4,4,Lesión o incapacidad,Sí,Estacionada,Hombre,8,5
AV. PLUTARCO ELIAS CALLES,28,2,2,1,Clima,No,,Hombre,8,5
AV DR JESÚS MARÍA VERTIZ,35,2,5,8,Ningún motivo,Sí,Estacionada,Hombre,4,3
AV DR JESÚS MARÍA VERTIZ,44,1,7,6,Fala mecánica de bici,Sí,Estacionada,Hombre,5,5
INDEPENDENCIA,16,1,2,2,Ningún motivo,No,,Hombre,4,3
INDEPENDENCIA,50,2,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,5,2
ANAXAGORAS,58,5,1,2,Ningún motivo,No,,Hombre,8,9
AV. MICHOACAN,38,1,2,1,Ningún motivo,Sí,Estacionada,Hombre,3,5
ANILLO PERIFERICO,46,4,2,1,No haya bici disponible,No,,Hombre,3,2
ANILLO PERIFERICO,20,2,2,8,Fala mecánica de bici,No,,Hombre,4,4
AV GUELATAO,38,3,1,2,Fala mecánica de bici,No,,Hombre,5,1
ERMITA IZTAPALAPA,45,1,4,4,Lesión o incapacidad,No,,Mujer,4,3
ERMITA IZTAPALAPA,60,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,8,5
ERMITA IZTAPALAPA,18,1,7,3,Ningún motivo,No,,Hombre,4,3
ERMITA IZTAPALAPA,45,2,1,2,Clima,No,,Hombre,7,4
CAMINO ANTIGUO A CULHUACAN,60,1,4,4,Ningún motivo,Sí,Estacionada,Hombre,4,3
ERMITA IZTAPALAPA,41,1,2,1,Ningún motivo,No,,Hombre,4,3
CAMINO ANTIGUA CULHUACAN,18,2,99,8,Lesión o incapacidad,No,,Hombre,5,2
SANTA CRUZ MEYEHUALCO,28,2,7,8,Fala mecánica de bici,No,,Hombre,4,3
AV. JALISCO,24,2,1,2,Fala mecánica de bici,No,,Hombre,5,4
AV. JALISCO,18,1,3,3,Lesión o incapacidad,No,,Hombre,5,3
NI?OS HEROES,26,2,1,2,Fala mecánica de bici,Sí,Estacionada,Hombre,5,4
CALZADA MEXICO TACUBA,21,2,1,2,Inseguridad,Sí,En movimiento,Hombre,5,3
CALZADA LEGARIA,52,1,3,3,Ningún motivo,Sí,Estacionada,Hombre,3,3
BOULEVARD ADOLFO LOPEZ MATEOS,51,2,1,2,Lesión o incapacidad,Sí,Estacionada,Mujer,9,4
CAMINO DE SANTA TERESA,68,2,2,8,Lesión o incapacidad,No,,Hombre,3,2
AV. FRANCISCO TLALTENCO,72,1,4,4,Ningún motivo,Sí,Estacionada,Hombre,1,1
AV DEL ARBOL,34,3,1,2,No haya bici disponible,No,,Hombre,8,4
AV LUIS CABRERA,45,1,2,1,Fala mecánica de bici,Sí,Estacionada,Hombre,4,2
AVENIDA LAS PALMAS,37,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,4,3
AV. SAN JERONIMO,15,1,5,10,Inseguridad,No,,Hombre,4,9
LUIS CABRERA,33,1,2,1,Lesión o incapacidad,No,,Hombre,4,2
MARIANO MATAMOROS,24,2,1,2,Fala mecánica de bici,No,,Hombre,4,3
AV. VILLA FRANQUEZA,24,7,1,2,Ningún motivo,No,,Hombre,5,3
CARRIL,58,1,2,1,Fala mecánica de bici,No,,Hombre,3,2
AV EJERCITO NACIONAL,31,1,7,9,Lesión o incapacidad,No,,Hombre,8,6
AV. MARINA NACIONAL,17,3,1,2,Clima,No,,Hombre,5,2
AV. MARINA NACIONAL,20,1,4,4,Lesión o incapacidad,No,,Hombre,5,4
MARINA NACIONAL,31,2,1,2,Lesión o incapacidad,No,,Hombre,8,5
AV. INDUSTRIA,50,4,2,1,Lesión o incapacidad,No,,Hombre,8,5
VOSGOS,22,1,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,3,3
WINDSOR CASTILLO,23,1,2,1,Lesión o incapacidad,No,,Hombre,4,3
AGUILAR Y SEJIAS III SECCION,45,1,2,1,Fala mecánica de bici,Sí,En movimiento,Hombre,4,3
JOSE MORAN,64,1,4,4,Fala mecánica de bici,Sí,Estacionada,Hombre,5,3
REFORMA,35,2,1,2,Llevar prisa,No,,Mujer,7,9
REFORMA,32,1,2,1,Ningún motivo,No,,Hombre,8,6
PARQUE LIRA,30,1,4,4,Recorrido muy largo,Sí,Estacionada,Hombre,5,6
AV. MORELOS,45,2,1,2,Lesión o incapacidad,No,,Hombre,4,1
AV. MORELOS,60,2,1,2,Lesión o incapacidad,No,,Hombre,3,3
AV MIGUEL HIDALGO,26,2,7,5,Ningún motivo,No,,Hombre,4,3
AV. MORELOS,23,1,3,3,Fala mecánica de bici,No,,Hombre,5,4
AV MIGUEL HIDALGO,50,1,2,1,Cambio de trabajo,Sí,Estacionada,Hombre,5,3
AV MIGUEL HIDALGO,19,7,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,5,5
AV ESPA?A,53,1,2,1,Lesión o incapacidad,No,,Hombre,7,3
RICARGO MONGUES LOPEZ,45,1,1,2,Lesión o incapacidad,No,,Mujer,5,9
CALCADA DE LAS BOMBAS,42,2,2,1,Lesión o incapacidad,Sí,Estacionada,Hombre,4,3
MANUEL SAENZ,30,5,1,2,Llevar prisa,No,,Mujer,5,3
MANUEL MARIA CONTRERAS,23,2,3,5,Lesión o incapacidad,No,,Hombre,8,4
BUCARELI,39,2,1,2,Lesión o incapacidad,Sí,Estacionada,Hombre,3,4
20 DE NOVIEMBRE,42,1,2,1,Lesión o incapacidad,No,,Hombre,5,4
20 DE NOVIEMBRE,54,1,7,4,Clima,No,,Mujer,4,3
SAN GUILLERMO,53,1,2,1,Ningún motivo,Sí,Estacionada,Hombre,4,3
AV LOMA DE LA PALMA,18,2,1,2,Lesión o incapacidad,No,,Hombre,4,4
AV LOMA DE LA PALMA,21,1,2,1,Lesión o incapacidad,No,,Hombre,5,2
AV LOMA DE LA PALMA,20,1,2,1,Fala mecánica de bici,No,,Mujer,5,3
AV. INSURGENTES SUR,27,2,1,2,Cambio de trabajo,No,,Mujer,5,9
AV. INSURGENTES SUR,22,3,1,2,Fala mecánica de bici,No,,Mujer,8,9
AV. CANAL DE MIRAMONTES,27,2,1,2,Fala mecánica de bici,No,,Hombre,4,4
AV. DEL IMAN,30,4,2,1,Recorrido muy largo,Sí,En movimiento,Mujer,4,9
REY NEZAHUALCOYOTL,22,1,2,1,Recorrido muy largo,No,,Hombre,4,2
SANTA ANA,45,7,1,2,Recorrido muy largo,Sí,Estacionada,Hombre,5,5
ANTONIO DELFIN MADRIGAL,56,1,2,1,Clima,Sí,Estacionada,Hombre,5,5
AV. PEDRO ENRIQUE UREÑA,30,1,2,1,Clima,Sí,Estacionada,Hombre,5,1
AV. PEDRO ENRIQUE UREÑA,26,2,1,2,Lesión o incapacidad,No,,Hombre,8,3
ANTONIO DELFIN MADRIGAL,44,1,4,4,Llevar prisa,No,,Hombre,8,4
